product_id,product_name,product_category,discounted_price,rating,age,gender,Purchase_Frequency,Browsing_Frequency,Cart_Completion_Frequency
B00KIE28X0,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",home&kitchen,310,4.5,40,Female,Less than once a month,Rarely,Sometimes
B00KIE28X0,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",home&kitchen,310,4.5,36,Female,Less than once a month,Rarely,Sometimes
B00KIE28X0,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",home&kitchen,310,4.5,26,Male,Less than once a month,Rarely,Sometimes
B00KIE28X0,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",home&kitchen,310,4.5,24,Female,Less than once a month,Rarely,Sometimes
B00KIE28X0,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",home&kitchen,310,4.5,60,Prefer not to say,Less than once a month,Few times a month,Sometimes
B00KIE28X0,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",home&kitchen,310,4.5,53,Female,Less than once a month,Few times a week,Rarely
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),home&kitchen,2499,3.8,46,Male,Less than once a month,Rarely,Never
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),home&kitchen,2499,3.8,40,Male,Less than once a month,Few times a week,Often
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),home&kitchen,2499,3.8,36,Female,Less than once a month,Rarely,Sometimes
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),home&kitchen,2499,3.8,26,Male,Less than once a month,Rarely,Sometimes
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),home&kitchen,2499,3.8,45,Prefer not to say,Less than once a month,Few times a month,Never
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),home&kitchen,2499,3.8,40,Female,Less than once a month,Rarely,Sometimes
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),home&kitchen,2499,3.8,53,Female,Less than once a month,Few times a week,Rarely
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),home&kitchen,2499,3.8,26,Prefer not to say,Less than once a month,Rarely,Never
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),home&kitchen,2499,3.8,60,Prefer not to say,Less than once a month,Few times a month,Sometimes
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),home&kitchen,2499,3.8,24,Female,Less than once a month,Rarely,Sometimes
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),home&kitchen,2499,3.8,23,Female,Less than once a month,Few times a month,Sometimes
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",home&kitchen,825,4,46,Male,Less than once a month,Rarely,Never
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",home&kitchen,825,4,23,Female,Less than once a month,Few times a month,Sometimes
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",home&kitchen,825,4,36,Female,Less than once a month,Rarely,Sometimes
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",home&kitchen,825,4,45,Prefer not to say,Less than once a month,Few times a month,Never
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",home&kitchen,825,4,26,Prefer not to say,Less than once a month,Rarely,Never
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",home&kitchen,825,4,60,Prefer not to say,Less than once a month,Few times a month,Sometimes
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",home&kitchen,825,4,40,Female,Less than once a month,Rarely,Sometimes
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",home&kitchen,825,4,24,Female,Less than once a month,Rarely,Sometimes
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",home&kitchen,825,4,53,Female,Less than once a month,Few times a week,Rarely
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",home&kitchen,825,4,40,Male,Less than once a month,Few times a week,Often
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",home&kitchen,825,4,26,Male,Less than once a month,Rarely,Sometimes
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),home&kitchen,1399,3.9,26,Male,Less than once a month,Rarely,Sometimes
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),home&kitchen,1399,3.9,40,Female,Less than once a month,Rarely,Sometimes
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),home&kitchen,1399,3.9,53,Female,Less than once a month,Few times a week,Rarely
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),home&kitchen,1399,3.9,40,Male,Less than once a month,Few times a week,Often
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),home&kitchen,1399,3.9,46,Male,Less than once a month,Rarely,Never
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),home&kitchen,1399,3.9,36,Female,Less than once a month,Rarely,Sometimes
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),home&kitchen,1399,3.9,24,Female,Less than once a month,Rarely,Sometimes
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),home&kitchen,1399,3.9,60,Prefer not to say,Less than once a month,Few times a month,Sometimes
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),home&kitchen,1399,3.9,45,Prefer not to say,Less than once a month,Few times a month,Never
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),home&kitchen,1399,3.9,26,Prefer not to say,Less than once a month,Rarely,Never
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),home&kitchen,1399,3.9,23,Female,Less than once a month,Few times a month,Sometimes
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",home&kitchen,191,4.4,40,Female,Less than once a month,Rarely,Sometimes
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",home&kitchen,191,4.4,23,Female,Less than once a month,Few times a month,Sometimes
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",home&kitchen,191,4.4,45,Prefer not to say,Less than once a month,Few times a month,Never
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",home&kitchen,191,4.4,60,Prefer not to say,Less than once a month,Few times a month,Sometimes
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",home&kitchen,191,4.4,46,Male,Less than once a month,Rarely,Never
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",home&kitchen,191,4.4,26,Prefer not to say,Less than once a month,Rarely,Never
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",home&kitchen,191,4.4,53,Female,Less than once a month,Few times a week,Rarely
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",home&kitchen,191,4.4,40,Male,Less than once a month,Few times a week,Often
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",home&kitchen,191,4.4,26,Male,Less than once a month,Rarely,Sometimes
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",home&kitchen,191,4.4,24,Female,Less than once a month,Rarely,Sometimes
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",home&kitchen,191,4.4,36,Female,Less than once a month,Rarely,Sometimes
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,home&kitchen,230,4.5,24,Female,Less than once a month,Rarely,Sometimes
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,home&kitchen,230,4.5,45,Prefer not to say,Less than once a month,Few times a month,Never
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,home&kitchen,230,4.5,40,Female,Less than once a month,Rarely,Sometimes
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,home&kitchen,230,4.5,26,Prefer not to say,Less than once a month,Rarely,Never
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,home&kitchen,230,4.5,53,Female,Less than once a month,Few times a week,Rarely
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,home&kitchen,230,4.5,23,Female,Less than once a month,Few times a month,Sometimes
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,home&kitchen,230,4.5,36,Female,Less than once a month,Rarely,Sometimes
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,home&kitchen,230,4.5,60,Prefer not to say,Less than once a month,Few times a month,Sometimes
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,home&kitchen,230,4.5,46,Male,Less than once a month,Rarely,Never
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,home&kitchen,230,4.5,40,Male,Less than once a month,Few times a week,Often
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,home&kitchen,230,4.5,26,Male,Less than once a month,Rarely,Sometimes
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",home&kitchen,200,4.4,36,Female,Less than once a month,Rarely,Sometimes
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",home&kitchen,200,4.4,60,Prefer not to say,Less than once a month,Few times a month,Sometimes
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",home&kitchen,200,4.4,24,Female,Less than once a month,Rarely,Sometimes
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",home&kitchen,200,4.4,46,Male,Less than once a month,Rarely,Never
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",home&kitchen,200,4.4,40,Female,Less than once a month,Rarely,Sometimes
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",home&kitchen,200,4.4,26,Prefer not to say,Less than once a month,Rarely,Never
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",home&kitchen,200,4.4,23,Female,Less than once a month,Few times a month,Sometimes
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",home&kitchen,200,4.4,45,Prefer not to say,Less than once a month,Few times a month,Never
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",home&kitchen,200,4.4,26,Male,Less than once a month,Rarely,Sometimes
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",home&kitchen,200,4.4,40,Male,Less than once a month,Few times a week,Often
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",home&kitchen,200,4.4,53,Female,Less than once a month,Few times a week,Rarely
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",home&kitchen,130,3.9,40,Female,Less than once a month,Rarely,Sometimes
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",home&kitchen,130,3.9,53,Female,Less than once a month,Few times a week,Rarely
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",home&kitchen,130,3.9,40,Male,Less than once a month,Few times a week,Often
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",home&kitchen,130,3.9,45,Prefer not to say,Less than once a month,Few times a month,Never
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",home&kitchen,130,3.9,26,Male,Less than once a month,Rarely,Sometimes
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",home&kitchen,130,3.9,46,Male,Less than once a month,Rarely,Never
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",home&kitchen,130,3.9,24,Female,Less than once a month,Rarely,Sometimes
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",home&kitchen,130,3.9,36,Female,Less than once a month,Rarely,Sometimes
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",home&kitchen,130,3.9,60,Prefer not to say,Less than once a month,Few times a month,Sometimes
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",home&kitchen,130,3.9,26,Prefer not to say,Less than once a month,Rarely,Never
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",home&kitchen,130,3.9,23,Female,Less than once a month,Few times a month,Sometimes
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),home&kitchen,2698,4,24,Female,Less than once a month,Rarely,Sometimes
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),home&kitchen,2698,4,36,Female,Less than once a month,Rarely,Sometimes
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),home&kitchen,2698,4,46,Male,Less than once a month,Rarely,Never
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),home&kitchen,2698,4,40,Male,Less than once a month,Few times a week,Often
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),home&kitchen,2698,4,60,Prefer not to say,Less than once a month,Few times a month,Sometimes
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),home&kitchen,2698,4,40,Female,Less than once a month,Rarely,Sometimes
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),home&kitchen,2698,4,26,Prefer not to say,Less than once a month,Rarely,Never
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),home&kitchen,2698,4,26,Male,Less than once a month,Rarely,Sometimes
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),home&kitchen,2698,4,53,Female,Less than once a month,Few times a week,Rarely
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),home&kitchen,2698,4,23,Female,Less than once a month,Few times a month,Sometimes
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),home&kitchen,2698,4,45,Prefer not to say,Less than once a month,Few times a month,Never
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),home&kitchen,1043,3.8,24,Female,Less than once a month,Rarely,Sometimes
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),home&kitchen,1043,3.8,26,Prefer not to say,Less than once a month,Rarely,Never
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),home&kitchen,1043,3.8,26,Male,Less than once a month,Rarely,Sometimes
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),home&kitchen,1043,3.8,40,Female,Less than once a month,Rarely,Sometimes
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),home&kitchen,1043,3.8,23,Female,Less than once a month,Few times a month,Sometimes
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),home&kitchen,1043,3.8,45,Prefer not to say,Less than once a month,Few times a month,Never
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),home&kitchen,1043,3.8,60,Prefer not to say,Less than once a month,Few times a month,Sometimes
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),home&kitchen,1043,3.8,40,Male,Less than once a month,Few times a week,Often
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),home&kitchen,1043,3.8,36,Female,Less than once a month,Rarely,Sometimes
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),home&kitchen,1043,3.8,53,Female,Less than once a month,Few times a week,Rarely
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),home&kitchen,1043,3.8,46,Male,Less than once a month,Rarely,Never
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),home&kitchen,1464,4.1,36,Female,Less than once a month,Rarely,Sometimes
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),home&kitchen,1464,4.1,40,Female,Less than once a month,Rarely,Sometimes
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),home&kitchen,1464,4.1,46,Male,Less than once a month,Rarely,Never
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),home&kitchen,1464,4.1,40,Male,Less than once a month,Few times a week,Often
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),home&kitchen,1464,4.1,60,Prefer not to say,Less than once a month,Few times a month,Sometimes
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),home&kitchen,1464,4.1,53,Female,Less than once a month,Few times a week,Rarely
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),home&kitchen,1464,4.1,26,Prefer not to say,Less than once a month,Rarely,Never
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),home&kitchen,1464,4.1,45,Prefer not to say,Less than once a month,Few times a month,Never
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),home&kitchen,1464,4.1,24,Female,Less than once a month,Rarely,Sometimes
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),home&kitchen,1464,4.1,26,Male,Less than once a month,Rarely,Sometimes
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),home&kitchen,1464,4.1,23,Female,Less than once a month,Few times a month,Sometimes
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",home&kitchen,999,4.1,23,Female,Less than once a month,Few times a month,Sometimes
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",home&kitchen,999,4.1,53,Female,Less than once a month,Few times a week,Rarely
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",home&kitchen,999,4.1,60,Prefer not to say,Less than once a month,Few times a month,Sometimes
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",home&kitchen,999,4.1,26,Male,Less than once a month,Rarely,Sometimes
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",home&kitchen,999,4.1,26,Prefer not to say,Less than once a month,Rarely,Never
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",home&kitchen,999,4.1,45,Prefer not to say,Less than once a month,Few times a month,Never
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",home&kitchen,999,4.1,24,Female,Less than once a month,Rarely,Sometimes
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",home&kitchen,999,4.1,46,Male,Less than once a month,Rarely,Never
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",home&kitchen,999,4.1,40,Female,Less than once a month,Rarely,Sometimes
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",home&kitchen,999,4.1,36,Female,Less than once a month,Rarely,Sometimes
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",home&kitchen,999,4.1,40,Male,Less than once a month,Few times a week,Often
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),home&kitchen,510,4.1,53,Female,Less than once a month,Few times a week,Rarely
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),home&kitchen,510,4.1,60,Prefer not to say,Less than once a month,Few times a month,Sometimes
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),home&kitchen,510,4.1,40,Male,Less than once a month,Few times a week,Often
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),home&kitchen,510,4.1,40,Female,Less than once a month,Rarely,Sometimes
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),home&kitchen,510,4.1,23,Female,Less than once a month,Few times a month,Sometimes
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),home&kitchen,510,4.1,26,Male,Less than once a month,Rarely,Sometimes
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),home&kitchen,510,4.1,26,Prefer not to say,Less than once a month,Rarely,Never
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),home&kitchen,510,4.1,45,Prefer not to say,Less than once a month,Few times a month,Never
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),home&kitchen,510,4.1,46,Male,Less than once a month,Rarely,Never
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),home&kitchen,510,4.1,36,Female,Less than once a month,Rarely,Sometimes
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),home&kitchen,510,4.1,24,Female,Less than once a month,Rarely,Sometimes
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)",home&kitchen,292,4.1,45,Prefer not to say,Less than once a month,Few times a month,Never
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)",home&kitchen,292,4.1,40,Female,Less than once a month,Rarely,Sometimes
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)",home&kitchen,292,4.1,60,Prefer not to say,Less than once a month,Few times a month,Sometimes
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)",home&kitchen,292,4.1,24,Female,Less than once a month,Rarely,Sometimes
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)",home&kitchen,292,4.1,36,Female,Less than once a month,Rarely,Sometimes
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)",home&kitchen,292,4.1,40,Male,Less than once a month,Few times a week,Often
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)",home&kitchen,292,4.1,46,Male,Less than once a month,Rarely,Never
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)",home&kitchen,292,4.1,26,Prefer not to say,Less than once a month,Rarely,Never
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)",home&kitchen,292,4.1,53,Female,Less than once a month,Few times a week,Rarely
